"estado_id";"id";"nome"
26;5369;"Vera Cruz"
26;5370;"Vinhedo"
26;5371;"Viradouro"
26;5372;"Vista Alegre do Alto"
26;5373;"Vitória Brasil"
26;5374;"Votorantim"
26;5375;"Votuporanga"
26;5368;"Várzea Paulista"
26;5376;"Zacarias"
26;4735;"Águas da Prata"
26;4736;"Águas de Lindóia"
26;4737;"Águas de Santa Bárbara"
26;4738;"Águas de São Pedro"
26;4746;"Álvares Florence"
26;4747;"Álvares Machado"
26;4748;"Álvaro de Carvalho"
26;5115;"Óleo"
27;5377;"Abreulândia"
27;5378;"Aguiarnópolis"
27;5379;"Aliança do Tocantins"
27;5380;"Almas"
27;5381;"Alvorada"
27;5382;"Ananás"
27;5383;"Angico"
27;5384;"Aparecida do Rio Negro"
27;5385;"Aragominas"
27;5386;"Araguacema"
27;5389;"Araguanã"
27;5390;"Araguatins"
27;5387;"Araguaçu"
27;5388;"Araguaína"
27;5391;"Arapoema"
27;5392;"Arraias"
27;5393;"Augustinópolis"
27;5394;"Aurora do Tocantins"
27;5395;"Axixá do Tocantins"
27;5396;"Babaçulândia"
27;5397;"Bandeirantes do Tocantins"
27;5398;"Barra do Ouro"
27;5399;"Barrolândia"
27;5400;"Bernardo Sayão"
27;5401;"Bom Jesus do Tocantins"
27;5402;"Brasilândia do Tocantins"
27;5403;"Brejinho de Nazaré"
27;5404;"Buriti do Tocantins"
27;5405;"Cachoeirinha"
27;5406;"Campos Lindos"
27;5407;"Cariri do Tocantins"
27;5408;"Carmolândia"
27;5409;"Carrasco Bonito"
27;5410;"Caseara"
27;5411;"Centenário"
27;5412;"Chapada da Natividade"
27;5413;"Chapada de Areia"
27;5414;"Colinas do Tocantins"
27;5415;"Colméia"
27;5416;"Combinado"
27;5417;"Conceição do Tocantins"
27;5418;"Couto de Magalhães"
27;5419;"Cristalândia"
27;5420;"Crixás do Tocantins"
27;5421;"Darcinópolis"
27;5422;"Dianópolis"
27;5423;"Divinópolis do Tocantins"
27;5424;"Dois Irmãos do Tocantins"
27;5425;"Dueré"
27;5426;"Esperantina"
27;5428;"Figueirópolis"
27;5429;"Filadélfia"
27;5430;"Formoso do Araguaia"
27;5431;"Fortaleza do Tabocão"
27;5427;"Fátima"
27;5432;"Goianorte"
27;5433;"Goiatins"
27;5434;"Guaraí"
27;5435;"Gurupi"
27;5436;"Ipueiras"
27;5437;"Itacajá"
27;5438;"Itaguatins"
27;5439;"Itapiratins"
27;5440;"Itaporã do Tocantins"
27;5441;"Jaú do Tocantins"
27;5442;"Juarina"
27;5443;"Lagoa da Confusão"
27;5444;"Lagoa do Tocantins"
27;5445;"Lajeado"
27;5446;"Lavandeira"
27;5447;"Lizarda"
27;5448;"Luzinópolis"
27;5449;"Marianópolis do Tocantins"
27;5450;"Mateiros"
27;5451;"Maurilândia do Tocantins"
27;5452;"Miracema do Tocantins"
27;5453;"Miranorte"
27;5455;"Monte Santo do Tocantins"
27;5454;"Monte do Carmo"
27;5456;"Muricilândia"
27;5457;"Natividade"
27;5458;"Nazaré"
27;5459;"Nova Olinda"
27;5460;"Nova Rosalândia"
27;5461;"Novo Acordo"
27;5462;"Novo Alegre"
27;5463;"Novo Jardim"
27;5464;"Oliveira de Fátima"
27;5465;"Palmas"
27;5466;"Palmeirante"
27;5467;"Palmeiras do Tocantins"
27;5468;"Palmeirópolis"
27;5470;"Paranã"
27;5469;"Paraíso do Tocantins"
27;5471;"Pau d`Arco"
27;5472;"Pedro Afonso"
27;5473;"Peixe"
27;5474;"Pequizeiro"
27;5475;"Pindorama do Tocantins"
27;5476;"Piraquê"
27;5477;"Pium"
27;5478;"Ponte Alta do Bom Jesus"
27;5479;"Ponte Alta do Tocantins"
27;5480;"Porto Alegre do Tocantins"
27;5481;"Porto Nacional"
27;5482;"Praia Norte"
27;5483;"Presidente Kennedy"
27;5484;"Pugmil"
27;5485;"Recursolândia"
27;5486;"Riachinho"
27;5489;"Rio Sono"
27;5487;"Rio da Conceição"
27;5488;"Rio dos Bois"
27;5490;"Sampaio"
27;5491;"Sandolândia"
27;5492;"Santa Fé do Araguaia"
27;5493;"Santa Maria do Tocantins"
27;5494;"Santa Rita do Tocantins"
27;5495;"Santa Rosa do Tocantins"
27;5496;"Santa Tereza do Tocantins"
27;5497;"Santa Terezinha do Tocantins"
27;5504;"Silvanópolis"
27;5506;"Sucupira"
27;5498;"São Bento do Tocantins"
27;5499;"São Félix do Tocantins"
27;5500;"São Miguel do Tocantins"
27;5501;"São Salvador do Tocantins"
27;5502;"São Sebastião do Tocantins"
27;5503;"São Valério da Natividade"
27;5505;"Sítio Novo do Tocantins"
27;5623;"Taguatinga"
27;5507;"Taipas do Tocantins"
27;5508;"Talismã"
27;5510;"Tocantinópolis"
27;5509;"Tocantínia"
27;5511;"Tupirama"
27;5512;"Tupiratins"
27;5513;"Wanderlândia"
27;5514;"Xambioá"
